                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.5977,                 2.7441,                0.83812,                0.75326,                0.40117,                0.45864,                0.20586,                 1.7227,                 3.3262,                 1.0036,             0.00098412,             0.00098412,             0.00098412
                     29,                 1.4563,                 2.4728,                0.75147,                0.77799,                0.38087,                0.45583,                0.20053,                 1.7391,                 3.5847,                0.99734,             0.00098293,             0.00098293,             0.00098293
                     30,                 1.6016,                 3.0269,                 0.8517,                0.75128,                0.41023,                0.43783,                0.18555,                  1.715,                  3.304,                0.98719,              0.0009817,              0.0009817,              0.0009817
                     31,                 1.6532,                 3.0394,                0.86388,                0.78841,                0.40117,                0.42962,                0.18445,                  1.653,                 3.4404,                 0.9845,             0.00098042,             0.00098042,             0.00098042
                     32,                 1.6553,                 2.9983,                0.88107,                0.80436,                0.40962,                0.47562,                0.22003,                  1.626,                 3.0889,                 0.9714,             0.00097911,             0.00097911,             0.00097911
                     33,                 1.5827,                 3.5976,                0.84246,                0.74692,                0.38892,                0.45148,                0.20963,                 1.7386,                 3.0903,                 1.0123,             0.00097775,             0.00097775,             0.00097775
                     34,                 1.5378,                 2.7988,                0.80589,                0.77526,                0.39371,                0.44591,                0.20114,                 1.7757,                 3.3502,                 1.0431,             0.00097635,             0.00097635,             0.00097635
                     35,                 1.5522,                 2.9467,                0.80877,                0.81669,                0.39638,                0.46323,                0.21505,                 1.7617,                 3.2384,                 1.0501,             0.00097491,             0.00097491,             0.00097491
                     36,                 1.6262,                 2.5006,                0.86765,                0.75779,                 0.4065,                 0.4523,                0.20383,                 1.7686,                 3.3047,                 1.0368,             0.00097343,             0.00097343,             0.00097343
                     37,                 1.6087,                 2.6777,                0.86413,                0.81146,                0.39691,                0.44108,                0.18546,                 1.8521,                 3.6979,                 1.0261,             0.00097191,             0.00097191,             0.00097191
                     38,                 1.5805,                 3.0438,                0.82821,                0.74301,                0.39895,                0.44217,                 0.1929,                 1.7618,                 3.4547,                 1.0118,             0.00097035,             0.00097035,             0.00097035
                     39,                 1.5348,                 2.6388,                0.82923,                0.77267,                0.38998,                0.44068,                0.20002,                  1.786,                   3.76,                 1.0328,             0.00096875,             0.00096875,             0.00096875
                     40,                 1.6551,                 3.1054,                0.84669,                0.78831,                0.39531,                0.44998,                0.20312,                 1.7994,                 3.9293,                 1.0289,              0.0009671,              0.0009671,              0.0009671
                     41,                 1.7039,                 3.9803,                0.85501,                0.80514,                 0.4033,                0.46812,                 0.2085,                  1.805,                 3.2149,                  1.011,             0.00096542,             0.00096542,             0.00096542
                     42,                 1.6315,                 3.2228,                0.83563,                0.77256,                0.38545,                0.45852,                0.22039,                 1.7278,                 3.3302,                 1.0077,             0.00096369,             0.00096369,             0.00096369
                     43,                  1.687,                 2.9533,                0.88601,                0.78851,                0.39638,                0.46496,                0.21595,                 1.6726,                 3.1968,                0.98782,             0.00096193,             0.00096193,             0.00096193
                     44,                 1.7313,                 3.9122,                0.86532,                0.84772,                0.39265,                0.45707,                0.19404,                 1.8575,                  3.418,                 1.0169,             0.00096013,             0.00096013,             0.00096013
                     45,                 1.6276,                 2.7159,                0.87603,                0.81747,                0.39105,                0.46906,                0.22681,                 1.6692,                 3.3003,                0.99612,             0.00095828,             0.00095828,             0.00095828
                     46,                 1.6116,                 2.8101,                0.88675,                0.74909,                0.41129,                 0.4754,                0.22117,                 1.7213,                 3.1659,                0.99604,              0.0009564,              0.0009564,              0.0009564
                     47,                 1.5628,                 2.6992,                0.85208,                0.64441,                 0.4049,                0.42665,                0.19392,                 1.8179,                 3.2751,                 1.0067,             0.00095448,             0.00095448,             0.00095448
                     48,                 1.5992,                 3.9492,                0.83065,                0.70196,                0.40655,                0.43451,                0.19625,                 1.8279,                  3.513,                 1.0193,             0.00095252,             0.00095252,             0.00095252
                     49,                  1.662,                 2.9995,                0.86567,                 0.7782,                0.38785,                0.45595,                0.21644,                 1.7424,                 3.8429,                 1.0305,             0.00095052,             0.00095052,             0.00095052
                     50,                  1.631,                 2.6566,                0.85249,                0.74964,                0.38199,                0.45374,                0.22278,                 1.7419,                 3.3825,                 1.0274,             0.00094849,             0.00094849,             0.00094849
                     51,                 1.5478,                 2.7419,                0.79356,                0.67027,                0.37666,                0.40014,                0.17851,                 1.8261,                 3.7589,                 1.0397,             0.00094641,             0.00094641,             0.00094641
                     52,                 1.5963,                 2.5867,                0.85794,                0.77567,                0.41632,                0.46043,                0.20663,                  1.761,                 3.8241,                 1.0035,              0.0009443,              0.0009443,              0.0009443
                     53,                 1.6227,                 2.9087,                0.84633,                0.68279,                0.38466,                0.42597,                0.18367,                 1.7915,                  3.468,                0.99737,             0.00094215,             0.00094215,             0.00094215
                     54,                  1.733,                 3.0719,                0.89566,                0.61696,                0.36867,                0.36216,                0.15232,                 1.8537,                 3.2275,                 1.0111,             0.00093996,             0.00093996,             0.00093996
                     55,                 1.5665,                 2.8753,                0.80292,                0.72721,                0.41129,                0.45818,                0.20384,                 1.8003,                 3.0257,                 1.0066,             0.00093773,             0.00093773,             0.00093773
                     56,                 1.7566,                 2.7182,                0.89672,                0.69208,                0.40353,                0.44665,                0.20422,                 1.7675,                 3.4565,                 1.0239,             0.00093547,             0.00093547,             0.00093547
                     57,                 1.5063,                  2.719,                  0.796,                0.76334,                 0.3729,                0.44482,                0.20202,                 1.8056,                 3.7152,                 1.0306,             0.00093317,             0.00093317,             0.00093317
                     58,                 1.6006,                 2.5891,                0.83587,                0.73718,                0.37666,                0.42579,                 0.1818,                 1.8174,                 3.4629,                 1.0338,             0.00093083,             0.00093083,             0.00093083
                     59,                 1.6261,                 3.0193,                 0.8617,                0.78128,                0.39531,                0.45378,                0.20332,                 1.7688,                 3.2162,                 1.0159,             0.00092846,             0.00092846,             0.00092846
                     60,                 1.5836,                 2.7949,                0.83021,                0.82926,                0.38554,                0.47376,                0.22668,                 1.8132,                 3.6943,                 1.0473,             0.00092605,             0.00092605,             0.00092605
                     61,                 1.6134,                 2.8394,                0.85328,                0.81967,                0.40683,                0.47844,                0.23262,                 1.6762,                 3.0856,                 1.0144,             0.00092361,             0.00092361,             0.00092361
                     62,                 1.6099,                 2.7738,                 0.8615,                0.80125,                0.39851,                0.47244,                0.22552,                 1.7118,                  3.058,                  1.025,             0.00092113,             0.00092113,             0.00092113
                     63,                 1.6228,                 2.8745,                0.85756,                0.80567,                0.39979,                0.48042,                 0.2342,                 1.6894,                 2.8493,                 1.0041,             0.00091861,             0.00091861,             0.00091861
                     64,                  1.563,                  2.564,                0.83777,                0.74229,                0.39798,                 0.4611,                0.22464,                 1.6987,                 3.1621,                  1.006,             0.00091606,             0.00091606,             0.00091606
                     65,                 1.5471,                 2.7974,                0.81019,                0.75489,                0.40363,                0.45441,                0.21703,                 1.6803,                 3.2653,                0.99715,             0.00091348,             0.00091348,             0.00091348
                     66,                 1.6119,                 2.6414,                0.86458,                0.76984,                0.41662,                0.46575,                 0.2188,                 1.6934,                 3.0767,                 0.9855,             0.00091086,             0.00091086,             0.00091086
                     67,                 1.5399,                 2.7064,                0.82861,                0.77458,                0.41007,                0.46989,                0.23312,                 1.7059,                 3.3192,                 1.0054,             0.00090821,             0.00090821,             0.00090821
                     68,                 1.5772,                 2.6961,                0.83769,                0.73242,                0.40685,                0.46066,                0.22301,                 1.7847,                  3.496,                 1.0099,             0.00090552,             0.00090552,             0.00090552
                     69,                 1.5521,                 3.7049,                0.81122,                0.73555,                0.37347,                0.40627,                0.18698,                 1.8362,                 3.6586,                 1.0293,              0.0009028,              0.0009028,              0.0009028
                     70,                 1.6341,                  3.343,                0.84797,                0.72667,                0.35482,                0.39518,                0.17506,                 1.8862,                 4.5283,                 1.0595,             0.00090004,             0.00090004,             0.00090004
                     71,                 1.4433,                 3.4655,                0.75778,                0.77196,                0.40916,                0.44446,                0.20465,                 1.8083,                 3.6913,                 1.0206,             0.00089726,             0.00089726,             0.00089726
                     72,                 1.6752,                  3.119,                0.88719,                0.79247,                 0.4033,                  0.465,                0.22596,                 1.6889,                 3.4324,                 1.0086,             0.00089444,             0.00089444,             0.00089444
                     73,                 1.6874,                 2.9723,                0.87478,                0.76427,                0.40277,                0.46321,                0.22108,                 1.7088,                 3.3026,                 1.0011,             0.00089159,             0.00089159,             0.00089159
                     74,                 1.6414,                 3.5295,                0.88897,                0.79674,                 0.3947,                0.46108,                0.21465,                 1.6932,                 3.1787,                 1.0047,              0.0008887,              0.0008887,              0.0008887
                     75,                 1.5984,                 2.7037,                0.83999,                0.71383,                0.37077,                0.42084,                0.19346,                 1.8091,                  3.551,                 1.0195,             0.00088579,             0.00088579,             0.00088579
                     76,                 1.5926,                 3.0596,                0.84743,                0.77355,                0.37027,                0.41116,                0.18829,                   1.71,                 3.3007,                0.99698,             0.00088284,             0.00088284,             0.00088284
                     77,                 1.6112,                 4.1984,                 0.8588,                0.79482,                0.39851,                0.43095,                  0.192,                 1.6919,                 3.4667,                0.97997,             0.00087987,             0.00087987,             0.00087987
                     78,                 1.6583,                 2.7064,                0.85606,                 0.7925,                0.38039,                0.43113,                0.19446,                 1.6962,                 3.4657,                 1.0025,             0.00087686,             0.00087686,             0.00087686
                     79,                 1.5106,                 3.1729,                 0.8304,                0.76153,                 0.3708,                0.40828,                0.19719,                 1.7478,                 3.5529,                 1.0316,             0.00087382,             0.00087382,             0.00087382
                     80,                 1.5506,                 2.4725,                0.80446,                0.70127,                0.38646,                0.43527,                0.20355,                 1.7585,                 3.2671,                 1.0132,             0.00087075,             0.00087075,             0.00087075
                     81,                 1.5361,                 2.8317,                0.82613,                0.66251,                0.36974,                0.42399,                 0.1777,                  1.837,                 3.3941,                 1.0098,             0.00086765,             0.00086765,             0.00086765
                     82,                  1.629,                 2.6042,                0.84023,                0.65844,                0.40875,                0.43296,                0.18919,                  1.755,                 3.0491,                 1.0073,             0.00086452,             0.00086452,             0.00086452
                     83,                 1.5594,                 2.3135,                0.87088,                0.76175,                0.39212,                0.45661,                0.21872,                 1.7081,                 3.3344,                   1.01,             0.00086137,             0.00086137,             0.00086137
                     84,                 1.6787,                 2.7904,                0.87595,                0.78932,                0.37986,                0.45182,                0.20631,                 1.7183,                 3.5623,                 1.0004,             0.00085818,             0.00085818,             0.00085818
                     85,                  1.489,                 2.3915,                0.81412,                0.79051,                0.40208,                0.46573,                0.20914,                  1.711,                 3.6734,                0.98785,             0.00085497,             0.00085497,             0.00085497
                     86,                 1.6175,                 2.7772,                0.84161,                0.74486,                0.42035,                0.45522,                0.20102,                 1.6865,                 3.8054,                0.98349,             0.00085173,             0.00085173,             0.00085173
                     87,                 1.5695,                 2.5188,                 0.8269,                0.74837,                0.40405,                0.45757,                0.21158,                 1.7518,                 3.5061,                 1.0213,             0.00084846,             0.00084846,             0.00084846
                     88,                 1.6868,                 2.8779,                 0.8686,                0.82629,                0.39265,                0.47695,                0.21534,                 1.7758,                 3.4098,                 1.0233,             0.00084516,             0.00084516,             0.00084516
                     89,                 1.7076,                 3.3686,                0.90725,                0.77908,                0.39643,                0.46165,                0.19692,                 1.7525,                 3.1691,                  1.025,             0.00084184,             0.00084184,             0.00084184
                     90,                 1.5818,                 2.9868,                0.80334,                0.76069,                0.36708,                0.42831,                0.17757,                  2.065,                 3.9051,                 1.0839,             0.00083849,             0.00083849,             0.00083849
                     91,                 1.7265,                 3.1134,                0.89106,                0.79001,                0.39425,                0.46213,                0.19774,                 1.7001,                 3.2824,                0.99554,             0.00083511,             0.00083511,             0.00083511
                     92,                 1.5329,                 2.8282,                0.82066,                 0.7991,                0.41958,                0.48626,                0.20803,                 1.6966,                 2.9628,                 0.9787,             0.00083171,             0.00083171,             0.00083171
                     93,                 1.5688,                   2.71,                0.82676,                0.78359,                0.41822,                0.48905,                0.22627,                 1.6453,                 2.9723,                0.97238,             0.00082829,             0.00082829,             0.00082829
                     94,                 1.5786,                 2.8692,                0.83142,                0.75559,                0.41012,                0.47371,                0.22713,                 1.7179,                  3.174,                  1.013,             0.00082483,             0.00082483,             0.00082483
                     95,                 1.5923,                  3.374,                0.84819,                0.79849,                0.39266,                0.46228,                0.21889,                 1.7371,                 3.5297,                 1.0448,             0.00082136,             0.00082136,             0.00082136
                     96,                  1.529,                 2.5636,                0.84828,                0.68932,                0.39798,                0.41304,                0.18889,                 1.7686,                 3.9263,                 1.0409,             0.00081786,             0.00081786,             0.00081786
                     97,                 1.5753,                 3.0167,                0.85059,                0.68079,                0.41716,                0.42744,                0.19197,                 1.7035,                 3.4691,                 1.0074,             0.00081433,             0.00081433,             0.00081433
                     98,                 1.6481,                 2.8147,                0.85503,                0.78386,                0.42035,                0.46449,                0.21642,                 1.6526,                 3.3062,                  0.989,             0.00081078,             0.00081078,             0.00081078
                     99,                 1.5976,                 2.8194,                0.81448,                 0.8165,                0.40117,                0.46424,                0.21828,                 1.6952,                 3.3786,                0.99604,             0.00080721,             0.00080721,             0.00080721
                    100,                 1.5821,                 2.7706,                0.83729,                0.80077,                0.40703,                0.47743,                0.23357,                 1.6953,                 3.4896,                0.99481,             0.00080362,             0.00080362,             0.00080362
                    101,                 1.6022,                 2.4934,                0.89212,                0.75626,                0.42035,                0.47408,                0.23108,                 1.6586,                 3.4706,                0.98081,                 0.0008,                 0.0008,                 0.0008
                    102,                 1.5227,                 3.2136,                0.80322,                0.75104,                0.40597,                 0.4651,                0.21796,                  1.686,                 3.5038,                 0.9828,             0.00079636,             0.00079636,             0.00079636
                    103,                 1.4336,                 2.6577,                0.74081,                0.73721,                0.41716,                0.46948,                0.20712,                 1.7018,                 3.4482,                0.98296,              0.0007927,              0.0007927,              0.0007927
                    104,                 1.6367,                 3.3117,                0.90219,                0.75671,                0.42994,                0.47154,                0.20906,                 1.7227,                 3.5077,                0.97672,             0.00078902,             0.00078902,             0.00078902
                    105,                 1.4986,                 4.4879,                0.82371,                0.75827,                0.42142,                0.45944,                0.21118,                 1.7593,                 3.2318,                0.99666,             0.00078532,             0.00078532,             0.00078532
                    106,                 1.6166,                 2.5543,                0.89131,                0.77744,                0.39265,                0.43922,                0.19835,                 1.7694,                 3.4722,                      1,              0.0007816,              0.0007816,              0.0007816
                    107,                 1.5475,                 2.7485,                0.84563,                0.76397,                0.41558,                0.46853,                0.21509,                 1.6793,                 3.2283,                0.98627,             0.00077785,             0.00077785,             0.00077785
                    108,                 1.4399,                 2.5354,                0.78543,                0.71591,                0.42828,                0.47102,                0.21808,                 1.6803,                 3.1543,                0.98158,             0.00077409,             0.00077409,             0.00077409
                    109,                 1.5249,                 2.5203,                0.81082,                0.74758,                0.40543,                0.46799,                0.22449,                 1.6657,                  3.249,                0.99308,             0.00077031,             0.00077031,             0.00077031
                    110,                 1.6022,                 2.6186,                0.89934,                0.70126,                0.39145,                0.44111,                0.20888,                 1.7039,                 3.5633,                 1.0025,             0.00076651,             0.00076651,             0.00076651
                    111,                 1.4674,                 2.2472,                0.79744,                0.76294,                0.38578,                0.45185,                0.20899,                 1.6659,                 3.3465,                0.99165,             0.00076269,             0.00076269,             0.00076269
                    112,                 1.6002,                 2.4581,                0.87631,                0.75788,                0.41343,                0.47223,                0.21357,                 1.6989,                 3.1106,                0.99493,             0.00075886,             0.00075886,             0.00075886
                    113,                 1.5999,                 2.4671,                 0.8466,                0.76134,                0.43474,                0.48964,                 0.2298,                 1.6787,                 3.0606,                0.99374,             0.00075501,             0.00075501,             0.00075501
                    114,                 1.5472,                 2.5377,                0.83561,                0.83148,                0.39798,                0.47281,                0.21587,                 1.7303,                 3.2065,                 1.0164,             0.00075114,             0.00075114,             0.00075114
                    115,                 1.4545,                 2.2006,                0.80093,                0.76771,                 0.4097,                0.46695,                0.22506,                 1.7397,                 3.4197,                 1.0379,             0.00074725,             0.00074725,             0.00074725
                    116,                 1.5249,                 2.6347,                 0.8525,                 0.8167,                0.41396,                 0.4803,                0.22374,                 1.6836,                 3.2258,                 1.0056,             0.00074335,             0.00074335,             0.00074335
                    117,                 1.5504,                 2.5149,                0.84066,                0.83375,                0.39812,                0.46362,                0.21387,                  1.713,                 3.4479,                 1.0133,             0.00073943,             0.00073943,             0.00073943
                    118,                 1.5604,                 2.6522,                0.85331,                0.82877,                0.39957,                0.46519,                0.21587,                 1.7007,                 3.5071,                 1.0057,              0.0007355,              0.0007355,              0.0007355
                    119,                 1.6461,                 3.4778,                0.86548,                0.78308,                0.41159,                0.47928,                0.22812,                 1.6604,                 3.0823,                0.98196,             0.00073155,             0.00073155,             0.00073155
                    120,                 1.5824,                 3.0042,                0.86462,                0.77287,                0.42728,                0.48762,                0.23432,                 1.6729,                 2.8674,                0.97259,             0.00072758,             0.00072758,             0.00072758
                    121,                 1.5367,                 2.8348,                 0.8417,                 0.7828,                0.41556,                0.47998,                0.23223,                 1.6549,                 3.1654,                0.97052,             0.00072361,             0.00072361,             0.00072361
                    122,                 1.5187,                 2.6921,                0.82741,                0.77181,                0.42195,                0.46541,                0.22171,                 1.6912,                 3.1057,                0.99872,             0.00071962,             0.00071962,             0.00071962
                    123,                 1.5884,                 2.5411,                0.88758,                0.77787,                0.41417,                0.46187,                0.21371,                 1.6927,                 3.0888,                0.98782,             0.00071561,             0.00071561,             0.00071561
                    124,                 1.5246,                 2.3123,                0.84878,                0.77912,                0.40215,                0.47215,                0.22978,                 1.6287,                 3.1949,                0.97151,              0.0007116,              0.0007116,              0.0007116
                    125,                 1.5466,                 2.6345,                0.84397,                0.81179,                0.42035,                0.47809,                0.23308,                 1.6432,                 3.1304,                0.97293,             0.00070757,             0.00070757,             0.00070757
                    126,                 1.4959,                 2.9968,                0.80548,                0.74842,                 0.4081,                0.45995,                0.22615,                 1.6455,                 3.5432,                0.99086,             0.00070353,             0.00070353,             0.00070353
                    127,                 1.4695,                 2.8666,                 0.7966,                 0.6793,                0.38708,                0.44513,                0.21645,                 1.7399,                 4.0915,                 1.0102,             0.00069948,             0.00069948,             0.00069948
                    128,                 1.4716,                 3.0928,                0.78411,                0.75473,                0.41716,                0.46709,                0.21792,                 1.7193,                 3.2315,                0.98205,             0.00069541,             0.00069541,             0.00069541
                    129,                 1.6077,                 3.2306,                 0.8471,                 0.7985,                0.40747,                0.47597,                0.21923,                  1.733,                 3.2269,                 0.9819,             0.00069134,             0.00069134,             0.00069134
                    130,                  1.483,                 2.8373,                0.77245,                0.73195,                0.37294,                0.43327,                0.18796,                 1.9514,                 4.4222,                  1.036,             0.00068726,             0.00068726,             0.00068726
                    131,                 1.6885,                 3.4329,                0.85725,                 0.7331,                0.37933,                0.43146,                0.19488,                 1.9016,                  4.405,                 1.0376,             0.00068316,             0.00068316,             0.00068316
                    132,                 1.6169,                 2.7177,                0.82016,                0.75249,                0.42113,                0.46975,                0.21989,                 1.7374,                 3.6855,                 1.0263,             0.00067906,             0.00067906,             0.00067906
                    133,                 1.6441,                 2.8962,                0.83733,                0.81807,                0.41875,                0.49671,                0.23635,                 1.6718,                 3.1369,                0.98831,             0.00067495,             0.00067495,             0.00067495
                    134,                 1.5911,                 2.6871,                0.81142,                0.75185,                0.40916,                 0.4803,                0.23945,                  1.689,                 3.2643,                0.98661,             0.00067083,             0.00067083,             0.00067083
                    135,                 1.4561,                 2.8654,                0.77407,                0.72651,                 0.4017,                0.43852,                0.19936,                 1.7047,                 3.5441,                 0.9872,             0.00066671,             0.00066671,             0.00066671
                    136,                 1.5239,                 2.9769,                0.79842,                0.78211,                0.41769,                0.46668,                 0.2048,                 1.7629,                 3.4152,                0.99349,             0.00066257,             0.00066257,             0.00066257
                    137,                 1.6199,                 2.6738,                 0.8811,                0.78048,                0.41716,                0.47823,                0.21936,                 1.7343,                 3.3245,                0.99502,             0.00065843,             0.00065843,             0.00065843
                    138,                 1.5041,                 2.4676,                0.81396,                0.79499,                0.39851,                0.47881,                0.22953,                 1.7243,                  3.263,                0.99833,             0.00065429,             0.00065429,             0.00065429
                    139,                 1.4121,                 2.4561,                0.76692,                0.77394,                0.39371,                0.47249,                 0.2215,                 1.7325,                 3.0611,                 1.0123,             0.00065013,             0.00065013,             0.00065013
                    140,                 1.5652,                 2.7553,                0.84021,                0.82812,                0.38892,                0.46724,                0.22013,                  1.758,                 3.2946,                 1.0378,             0.00064597,             0.00064597,             0.00064597
                    141,                 1.5378,                  2.497,                0.83694,                0.84438,                0.39891,                 0.4635,                0.21701,                 1.7136,                 3.2801,                 1.0284,             0.00064181,             0.00064181,             0.00064181
                    142,                 1.4713,                 2.4096,                 0.8007,                 0.8397,                0.39907,                0.46258,                0.22365,                 1.6439,                 3.2594,                0.98433,             0.00063764,             0.00063764,             0.00063764
                    143,                 1.5665,                 3.4017,                0.84615,                0.80477,                0.39744,                0.45658,                0.22383,                  1.614,                 3.2704,                0.97485,             0.00063347,             0.00063347,             0.00063347
                    144,                 1.7015,                 2.9987,                0.90454,                  0.757,                0.39158,                  0.432,                0.20212,                 1.6637,                 3.6028,                0.98712,              0.0006293,              0.0006293,              0.0006293
                    145,                 1.5349,                  2.519,                0.84644,                0.77975,                0.39638,                0.43443,                0.18887,                 1.7055,                 3.4629,                0.98328,             0.00062512,             0.00062512,             0.00062512
                    146,                 1.5713,                 2.4159,                0.85707,                 0.7407,                0.39798,                0.45417,                0.20185,                  1.679,                 3.2828,                0.98274,             0.00062093,             0.00062093,             0.00062093
                    147,                 1.4078,                 2.3293,                0.83508,                0.78514,                0.40104,                0.46912,                 0.2246,                 1.6637,                 3.2892,                0.98768,             0.00061675,             0.00061675,             0.00061675
                    148,                 1.5206,                 2.5455,                0.82312,                0.77605,                0.40984,                0.47116,                 0.2203,                 1.6506,                 3.3136,                0.98921,             0.00061256,             0.00061256,             0.00061256
                    149,                 1.4903,                 2.4589,                0.81415,                0.78706,                0.41944,                0.48693,                0.20986,                  1.689,                 3.1596,                0.97234,             0.00060838,             0.00060838,             0.00060838
                    150,                 1.4709,                 2.5434,                0.79208,                0.80501,                0.41792,                0.49202,                0.20897,                 1.6709,                 3.0093,                 0.9741,             0.00060419,             0.00060419,             0.00060419
                    151,                   1.54,                 2.6884,                0.85637,                0.83358,                0.42515,                0.50358,                0.21809,                 1.6815,                 2.9636,                0.97082,                 0.0006,                 0.0006,                 0.0006
                    152,                 1.5189,                 2.3062,                0.82777,                0.76641,                0.42825,                0.47988,                0.21754,                 1.7074,                 3.0118,                0.96927,             0.00059581,             0.00059581,             0.00059581
