                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.6189,                 1.6521,                0.79042,                0.74883,                0.38253,                0.41788,                0.15645,                 1.8097,                 1.6914,                 1.0254,             0.00090416,             0.00090416,             0.00090416
                    137,                 1.6904,                 1.6789,                0.86111,                0.75836,                0.40543,                0.44586,                0.19592,                 1.7323,                 1.6728,                 1.0257,              0.0009028,              0.0009028,              0.0009028
                    138,                 1.5615,                 1.6184,                0.79318,                0.78224,                 0.4081,                0.45442,                0.19273,                 1.7581,                 1.6765,                 1.0445,             0.00090143,             0.00090143,             0.00090143
                    139,                 1.4848,                 1.9084,                 0.7591,                0.71245,                0.38148,                0.39342,                0.12953,                 1.9461,                  1.929,                 1.0826,             0.00090004,             0.00090004,             0.00090004
                    140,                 1.7246,                 2.2563,                0.82965,                 0.5762,                0.33724,                0.33687,                0.10472,                 2.2041,                  2.158,                 1.1313,             0.00089866,             0.00089866,             0.00089866
                    141,                 1.7901,                   1.88,                0.85331,                0.70873,                0.39409,                0.42337,                0.16833,                 1.8967,                 1.8912,                 1.1009,             0.00089726,             0.00089726,             0.00089726
                    142,                 1.6002,                  1.612,                0.82044,                0.79675,                  0.401,                0.43832,                0.20471,                 1.7496,                 1.6649,                 1.0481,             0.00089585,             0.00089585,             0.00089585
                    143,                   1.71,                 1.6121,                0.84965,                0.77044,                0.38622,                0.46227,                 0.2117,                 1.7588,                 1.7477,                 1.0155,             0.00089444,             0.00089444,             0.00089444
                    144,                 1.7464,                 1.7099,                0.89389,                0.75807,                0.38466,                0.42722,                0.17029,                 1.7817,                 1.7344,                 1.0171,             0.00089302,             0.00089302,             0.00089302
                    145,                 1.5882,                 1.5112,                0.81793,                0.69296,                0.38039,                0.41015,                0.16683,                 1.8682,                 1.8309,                 1.0333,             0.00089159,             0.00089159,             0.00089159
                    146,                 1.6953,                 1.6345,                0.86318,                0.75086,                0.38856,                0.45385,                0.21615,                 1.6748,                 1.6998,                 1.0286,             0.00089015,             0.00089015,             0.00089015
                    147,                 1.5066,                 1.5354,                0.79526,                0.70599,                0.38839,                0.40967,                0.19383,                 1.7678,                 1.7071,                 1.0372,              0.0008887,              0.0008887,              0.0008887
                    148,                 1.5552,                 1.5923,                0.81173,                0.76202,                0.38945,                0.43042,                0.18556,                 1.7264,                 1.7337,                 1.0179,             0.00088725,             0.00088725,             0.00088725
                    149,                 1.5693,                 1.5216,                 0.8052,                0.74608,                0.38519,                0.43299,                0.18622,                 1.8009,                  1.749,                 1.0147,             0.00088579,             0.00088579,             0.00088579
                    150,                 1.5453,                 1.5499,                 0.7992,                0.69303,                0.41183,                0.44692,                0.20202,                 1.6934,                 1.6013,                0.99183,             0.00088432,             0.00088432,             0.00088432
                    151,                 1.6684,                 1.6503,                0.87132,                0.74747,                 0.4179,                0.46152,                0.20585,                 1.6899,                 1.5088,                 0.9977,             0.00088284,             0.00088284,             0.00088284
                    152,                  1.636,                 1.5633,                0.83284,                0.77669,                0.38519,                0.46441,                0.20388,                 1.8945,                 1.7608,                 1.0725,             0.00088136,             0.00088136,             0.00088136
                    153,                 1.5505,                 1.7904,                0.81734,                0.73674,                0.40543,                0.44609,                0.18859,                 1.6556,                 1.6412,                 1.0264,             0.00087987,             0.00087987,             0.00087987
                    154,                 1.6009,                 1.5293,                 0.8476,                 0.7715,                0.39573,                0.45352,                0.19851,                 1.7813,                 1.8069,                 1.0388,             0.00087837,             0.00087837,             0.00087837
                    155,                 1.6237,                 1.6597,                 0.8191,                0.78177,                0.40863,                0.44658,                0.19385,                 1.5892,                 1.5076,                0.99314,             0.00087686,             0.00087686,             0.00087686
                    156,                 1.5886,                 1.7283,                0.78584,                0.75796,                0.39206,                0.46591,                0.20598,                 1.7543,                 1.7552,                 1.0207,             0.00087534,             0.00087534,             0.00087534
                    157,                 1.5984,                 1.6514,                0.80193,                0.76956,                0.40921,                0.45857,                0.20434,                 1.7018,                 1.5905,                 1.0293,             0.00087382,             0.00087382,             0.00087382
                    158,                 1.5044,                 1.5563,                0.79314,                0.77461,                0.39733,                0.45038,                0.20862,                 1.7197,                 1.7496,                 1.0228,             0.00087229,             0.00087229,             0.00087229
                    159,                 1.7214,                 1.7959,                0.88984,                0.62976,                  0.374,                0.36493,                0.12912,                 1.7552,                 1.6853,                 1.0168,             0.00087075,             0.00087075,             0.00087075
                    160,                 1.5996,                 1.5619,                0.82712,                0.73297,                0.40277,                0.43313,                0.19832,                 1.6857,                 1.5935,                 1.0092,             0.00086921,             0.00086921,             0.00086921
                    161,                 1.5298,                 1.5448,                0.77569,                0.74562,                0.38883,                0.43148,                0.19138,                 1.8758,                 1.8971,                 1.0372,             0.00086765,             0.00086765,             0.00086765
                    162,                 1.5452,                 1.5621,                0.77787,                0.75862,                0.40224,                0.43902,                0.19167,                 1.7327,                 1.7043,                 1.0137,             0.00086609,             0.00086609,             0.00086609
                    163,                  1.547,                 1.4749,                0.78993,                0.81846,                0.40353,                0.46265,                0.20815,                 1.6718,                 1.7443,                 1.0092,             0.00086452,             0.00086452,             0.00086452
                    164,                 1.5952,                 1.6329,                0.84083,                0.77238,                0.40224,                0.43527,                0.17323,                 1.8269,                 1.6268,                  1.037,             0.00086295,             0.00086295,             0.00086295
                    165,                 1.6168,                 1.4562,                0.82914,                0.77264,                0.39265,                0.44277,                0.19653,                 1.6518,                 1.6997,                 1.0075,             0.00086137,             0.00086137,             0.00086137
                    166,                 1.5003,                 1.6243,                0.76354,                0.78227,                0.38039,                0.43364,                0.19018,                  1.792,                 1.7579,                  1.064,             0.00085978,             0.00085978,             0.00085978
                    167,                 1.5493,                 1.5164,                0.77252,                0.71365,                0.39701,                0.41757,                0.16963,                 1.9042,                 1.6915,                 1.0844,             0.00085818,             0.00085818,             0.00085818
                    168,                 1.6023,                 1.5147,                0.85141,                0.76655,                0.39744,                0.44855,                0.18959,                 1.7845,                 1.6337,                 1.0331,             0.00085658,             0.00085658,             0.00085658
                    169,                 1.6174,                 1.4623,                0.82192,                0.76365,                0.41658,                 0.4594,                0.20401,                 1.5819,                 1.5591,                0.98779,             0.00085497,             0.00085497,             0.00085497
                    170,                 1.5961,                  1.529,                0.82522,                0.76675,                0.40455,                0.45751,                0.20456,                 1.6854,                 1.6833,                 1.0265,             0.00085335,             0.00085335,             0.00085335
                    171,                 1.5197,                 1.5351,                0.77309,                0.71674,                0.42355,                0.43821,                0.19432,                 1.7256,                 1.7027,                  1.049,             0.00085173,             0.00085173,             0.00085173
                    172,                 1.5632,                 1.7317,                0.79257,                0.71974,                0.38519,                0.40779,                0.15426,                 1.9123,                 1.8764,                 1.0447,              0.0008501,              0.0008501,              0.0008501
                    173,                 1.5206,                 1.6978,                0.78465,                0.75058,                0.38572,                0.42195,                0.18137,                 1.7332,                 1.7563,                 1.0156,             0.00084846,             0.00084846,             0.00084846
                    174,                  1.702,                 1.3922,                0.84623,                0.72585,                0.38367,                0.42205,                 0.1895,                  1.807,                 1.8033,                 1.0404,             0.00084681,             0.00084681,             0.00084681
                    175,                 1.5662,                 1.6383,                 0.8006,                0.70027,                 0.3871,                0.40337,                0.14922,                 1.8344,                 1.6755,                 1.0421,             0.00084516,             0.00084516,             0.00084516
                    176,                   1.56,                 1.4651,                0.79867,                0.72963,                0.39682,                0.42283,                0.16072,                  1.687,                 1.6426,                  1.022,              0.0008435,              0.0008435,              0.0008435
                    177,                 1.6318,                   1.67,                0.85047,                0.74198,                0.39052,                0.44065,                0.18014,                 1.7544,                 1.8206,                 1.0367,             0.00084184,             0.00084184,             0.00084184
                    178,                 1.6472,                 1.5264,                0.84092,                0.73836,                0.40293,                0.43468,                0.17344,                 1.6786,                 1.6808,                 1.0077,             0.00084017,             0.00084017,             0.00084017
                    179,                 1.5404,                 1.5134,                0.78644,                0.76233,                0.37766,                0.45578,                 0.1876,                 1.8309,                 1.9801,                 1.0352,             0.00083849,             0.00083849,             0.00083849
                    180,                 1.6304,                 1.6244,                 0.8622,                0.75591,                0.41083,                0.45969,                0.20249,                 1.5748,                 1.5773,                0.99047,             0.00083681,             0.00083681,             0.00083681
                    181,                 1.5208,                 1.6726,                0.78726,                0.77759,                0.41351,                0.47278,                0.21394,                 1.6388,                 1.5868,                 1.0079,             0.00083511,             0.00083511,             0.00083511
                    182,                 1.5052,                 1.3844,                0.78769,                0.76302,                0.41769,                0.47249,                0.21188,                 1.6703,                 1.6404,                 1.0139,             0.00083342,             0.00083342,             0.00083342
                    183,                 1.6371,                 1.4884,                0.84746,                0.73939,                0.41289,                0.44095,                0.19239,                  1.757,                 1.6139,                 1.0506,             0.00083171,             0.00083171,             0.00083171
                    184,                 1.4611,                 1.3769,                0.74807,                0.72177,                0.39638,                0.42878,                0.18589,                 1.7485,                 1.7099,                 1.0336,                0.00083,                0.00083,                0.00083
                    185,                 1.5284,                 1.4511,                0.79898,                 0.7467,                0.38163,                0.41536,                0.17306,                 1.7925,                 1.7993,                 1.0467,             0.00082829,             0.00082829,             0.00082829
                    186,                 1.3781,                 1.3339,                0.74071,                0.69703,                 0.3756,                0.42155,                0.18471,                 1.7638,                 1.8886,                 1.0294,             0.00082656,             0.00082656,             0.00082656
                    187,                 1.5867,                 1.7116,                0.81268,                0.71926,                0.39174,                0.44431,                0.19684,                 1.7295,                 1.6629,                 1.0472,             0.00082483,             0.00082483,             0.00082483
                    188,                 1.5491,                  1.406,                 0.7869,                0.71724,                0.38892,                0.42792,                0.16774,                 1.8111,                 1.7685,                 1.0521,              0.0008231,              0.0008231,              0.0008231
                    189,                   1.54,                 1.3241,                0.80424,                0.75534,                0.39318,                0.42983,                0.17285,                  1.724,                 1.6178,                 1.0342,             0.00082136,             0.00082136,             0.00082136
                    190,                  1.527,                  1.391,                0.77313,                0.78534,                0.40277,                0.47642,                0.20223,                 1.6853,                 1.7134,                 1.0224,             0.00081961,             0.00081961,             0.00081961
                    191,                 1.5913,                 1.4897,                0.81841,                0.68769,                0.38839,                 0.4168,                0.16083,                 1.7506,                 1.6314,                 1.0195,             0.00081786,             0.00081786,             0.00081786
                    192,                  1.534,                 1.7118,                0.78811,                0.62887,                 0.3479,                0.34399,                0.12988,                 1.9358,                 1.9359,                 1.0636,              0.0008161,              0.0008161,              0.0008161
                    193,                  1.614,                 1.8295,                0.84726,                0.64935,                0.38093,                0.37168,                0.14328,                 1.6469,                 1.6686,                0.99927,             0.00081433,             0.00081433,             0.00081433
                    194,                 1.5998,                 1.4088,                0.83815,                0.77657,                0.41396,                0.47482,                0.21986,                 1.7237,                 1.5767,                 1.0279,             0.00081256,             0.00081256,             0.00081256
                    195,                 1.4909,                 1.3375,                0.78316,                0.77338,                0.41076,                0.47271,                0.20829,                 1.7181,                 1.5691,                 1.0167,             0.00081078,             0.00081078,             0.00081078
                    196,                 1.4825,                  1.439,                0.78257,                0.79448,                0.40597,                0.47706,                0.21639,                 1.7682,                 1.7027,                 1.0201,               0.000809,               0.000809,               0.000809
                    197,                 1.5234,                 1.4633,                0.78924,                0.75875,                0.40548,                0.46669,                0.22101,                 1.6301,                 1.6324,                0.98764,             0.00080721,             0.00080721,             0.00080721
                    198,                 1.4638,                 1.3949,                  0.737,                0.73364,                0.39052,                0.44784,                0.19618,                 1.8058,                 1.8179,                 1.0237,             0.00080542,             0.00080542,             0.00080542
                    199,                 1.6004,                 1.4252,                0.81752,                0.68139,                0.37826,                0.40395,                0.15928,                 1.7808,                 1.7707,                 1.0415,             0.00080362,             0.00080362,             0.00080362
                    200,                 1.5297,                 1.3739,                0.79954,                0.73867,                0.39744,                0.44112,                0.18684,                 1.6868,                 1.6323,                 1.0216,             0.00080181,             0.00080181,             0.00080181
                    201,                  1.604,                 1.4092,                 0.8428,                0.75982,                 0.4097,                0.45437,                0.18941,                 1.6376,                 1.6087,                 1.0118,                 0.0008,                 0.0008,                 0.0008
                    202,                 1.6436,                 1.4657,                0.81276,                0.74921,                0.39744,                 0.4273,                0.17594,                 1.7052,                 1.6487,                 1.0134,             0.00079818,             0.00079818,             0.00079818
                    203,                 1.6404,                    1.6,                0.84314,                0.68841,                0.38572,                0.41388,                0.17258,                 1.7502,                 1.7081,                 1.0199,             0.00079636,             0.00079636,             0.00079636
                    204,                 1.5782,                 1.4462,                 0.8045,                0.72794,                0.39914,                0.42661,                0.18213,                  1.697,                 1.7491,                 1.0286,             0.00079453,             0.00079453,             0.00079453
                    205,                 1.4567,                 2.1345,                0.76373,                 0.7561,                0.39144,                0.42515,                0.18163,                  1.855,                 1.8436,                 1.0885,              0.0007927,              0.0007927,              0.0007927
                    206,                 1.5723,                 1.5584,                0.82957,                0.76268,                0.38146,                0.44502,                0.19384,                 1.7837,                  1.895,                 1.0546,             0.00079086,             0.00079086,             0.00079086
                    207,                 1.5762,                 1.4547,                0.81085,                0.70918,                 0.4033,                0.45135,                0.18402,                 1.5692,                  1.599,                0.99964,             0.00078902,             0.00078902,             0.00078902
                    208,                 1.5476,                 1.4134,                0.83428,                0.73398,                0.40865,                0.46667,                0.19437,                 1.6033,                 1.6057,                 1.0012,             0.00078717,             0.00078717,             0.00078717
                    209,                 1.5822,                 1.4891,                0.82605,                 0.7245,                0.38093,                0.40042,                0.15187,                 1.6677,                 1.5485,                 1.0092,             0.00078532,             0.00078532,             0.00078532
                    210,                 1.5775,                 1.3848,                0.79692,                0.78362,                0.39957,                 0.4472,                0.19501,                 1.6303,                 1.5855,                 1.0062,             0.00078346,             0.00078346,             0.00078346
                    211,                  1.507,                 1.2711,                0.80821,                0.73466,                0.40224,                0.45248,                0.18654,                 1.6308,                 1.5894,                 1.0044,              0.0007816,              0.0007816,              0.0007816
                    212,                 1.4337,                 1.2899,                0.69403,                0.70092,                0.38253,                0.46011,                0.19866,                  1.788,                 2.1795,                 1.0307,             0.00077973,             0.00077973,             0.00077973
                    213,                 1.6821,                 1.7588,                0.84033,                0.70779,                0.39875,                0.46109,                 0.2072,                  1.613,                 1.7595,                 1.0133,             0.00077785,             0.00077785,             0.00077785
                    214,                 1.6818,                 1.5501,                0.85257,                0.77392,                0.40852,                0.47775,                0.22104,                 1.6152,                 1.7521,                 1.0057,             0.00077598,             0.00077598,             0.00077598
                    215,                 1.6182,                 1.4428,                0.79875,                0.73157,                0.39058,                 0.4369,                0.18496,                 1.7054,                 1.8157,                 1.0007,             0.00077409,             0.00077409,             0.00077409
                    216,                 1.5853,                 1.4726,                0.83288,                0.66365,                0.38679,                0.38509,                0.13863,                 1.7013,                 1.5229,                0.99093,              0.0007722,              0.0007722,              0.0007722
                    217,                 1.5253,                 1.5062,                0.80113,                0.73238,                0.40757,                0.46021,                0.19791,                 1.6684,                 1.6301,                   1.01,             0.00077031,             0.00077031,             0.00077031
                    218,                 1.6273,                 1.7699,                0.82082,                0.72573,                0.40757,                0.46762,                0.20887,                 1.6907,                 1.6769,                 1.0199,             0.00076841,             0.00076841,             0.00076841
                    219,                 1.5566,                 1.6331,                0.85863,                0.78812,                0.42088,                0.46287,                0.20207,                 1.6402,                 1.6512,                 1.0196,             0.00076651,             0.00076651,             0.00076651
                    220,                 1.6887,                 1.8705,                0.88519,                 0.7956,                0.38519,                0.47372,                0.21663,                 1.7494,                 2.0802,                 1.0351,             0.00076461,             0.00076461,             0.00076461
                    221,                 1.4803,                 1.8395,                0.78105,                 0.8225,                0.38519,                0.46978,                0.21726,                 1.7148,                 1.9656,                 1.0216,             0.00076269,             0.00076269,             0.00076269
                    222,                 1.4708,                 1.5142,                0.77664,                0.70659,                0.42467,                0.46156,                0.21023,                 1.6298,                 1.6796,                0.98484,             0.00076078,             0.00076078,             0.00076078
                    223,                 1.5568,                 1.4739,                0.83204,                0.69822,                 0.4081,                0.46238,                0.20799,                 1.7134,                 1.7517,                 1.0131,             0.00075886,             0.00075886,             0.00075886
                    224,                 1.6152,                 1.7773,                0.84013,                0.72222,                 0.4033,                0.47655,                0.21315,                 1.7234,                   1.83,                 1.0282,             0.00075693,             0.00075693,             0.00075693
                    225,                  1.505,                 1.4149,                0.76256,                0.74589,                0.40916,                0.45698,                0.20556,                 1.6321,                 1.6486,                 1.0062,             0.00075501,             0.00075501,             0.00075501
                    226,                 1.6047,                 1.5059,                0.86596,                0.76007,                0.40277,                0.45491,                0.19129,                 1.6514,                 1.5766,                0.99476,             0.00075307,             0.00075307,             0.00075307
                    227,                 1.4345,                 1.3971,                0.76146,                0.76373,                0.39904,                0.45861,                 0.1891,                 1.6242,                 1.6971,                0.99677,             0.00075114,             0.00075114,             0.00075114
                    228,                 1.5452,                 1.3341,                0.79106,                0.75549,                0.41662,                0.46579,                0.19965,                 1.5962,                 1.6236,                 1.0196,              0.0007492,              0.0007492,              0.0007492
                    229,                 1.6072,                 1.5011,                0.84243,                0.75652,                0.41449,                0.47315,                0.21779,                 1.7857,                 1.6595,                 1.0643,             0.00074725,             0.00074725,             0.00074725
                    230,                  1.551,                 1.6661,                 0.8215,                0.75124,                0.41449,                 0.4607,                0.20181,                 1.6021,                 1.5154,                0.98987,              0.0007453,              0.0007453,              0.0007453
                    231,                 1.3993,                 1.2899,                0.77302,                0.75022,                0.41765,                0.45432,                0.20398,                 1.5974,                 1.5425,                  0.984,             0.00074335,             0.00074335,             0.00074335
                    232,                 1.6186,                 1.4905,                 0.8232,                0.76562,                0.40597,                0.44526,                0.20085,                 1.7128,                 1.6516,                 1.0125,             0.00074139,             0.00074139,             0.00074139
                    233,                  1.501,                 1.3713,                0.79084,                0.72942,                0.39798,                0.42889,                0.19724,                 1.7244,                 1.6401,                 1.0388,             0.00073943,             0.00073943,             0.00073943
                    234,                 1.5042,                 1.4251,                  0.768,                0.72247,                0.37986,                0.41581,                0.17233,                  1.788,                 1.7914,                  1.056,             0.00073746,             0.00073746,             0.00073746
                    235,                 1.5943,                 1.9562,                0.81099,                0.71197,                0.40562,                0.41807,                0.16152,                 1.6899,                 1.8859,                 1.0252,              0.0007355,              0.0007355,              0.0007355
                    236,                 1.5544,                 1.3311,                0.83637,                0.74485,                0.40384,                0.42421,                0.17615,                  1.684,                  1.696,                  1.007,             0.00073352,             0.00073352,             0.00073352
                    237,                 1.6356,                  1.404,                0.85354,                0.78793,                0.41568,                0.46034,                0.20854,                 1.5705,                 1.5574,                0.98437,             0.00073155,             0.00073155,             0.00073155
                    238,                 1.6514,                 1.6184,                0.85557,                0.79954,                0.42073,                0.46545,                0.20002,                 1.6217,                 1.5681,                 1.0043,             0.00072957,             0.00072957,             0.00072957
                    239,                 1.4817,                 1.3477,                0.76003,                0.75983,                 0.4033,                0.45829,                0.20075,                 1.6485,                 1.6807,                0.99034,             0.00072758,             0.00072758,             0.00072758
                    240,                 1.5374,                 1.5127,                0.81649,                0.74454,                0.40597,                0.44107,                 0.1894,                 1.5983,                 1.6473,                 0.9755,              0.0007256,              0.0007256,              0.0007256
                    241,                 1.4433,                 1.3422,                0.75711,                0.67952,                 0.4081,                0.41427,                0.17313,                 1.7173,                 1.8418,                 1.0173,             0.00072361,             0.00072361,             0.00072361
                    242,                 1.4761,                 1.3553,                0.76706,                0.72812,                 0.4097,                0.44877,                0.18286,                 1.6107,                 1.5651,                0.96938,             0.00072161,             0.00072161,             0.00072161
                    243,                 1.6628,                 1.4457,                0.86733,                 0.7055,                0.40437,                0.43151,                0.16404,                 1.7322,                 1.6153,                 1.0007,             0.00071962,             0.00071962,             0.00071962
                    244,                  1.629,                 1.5607,                0.80913,                0.77896,                0.40703,                0.48248,                0.21593,                 1.7384,                 1.8447,                 1.0301,             0.00071762,             0.00071762,             0.00071762
                    245,                 1.4854,                 1.3723,                 0.7658,                 0.8109,                0.41822,                0.48247,                0.22052,                 1.6077,                 1.6292,                 1.0068,             0.00071561,             0.00071561,             0.00071561
                    246,                 1.5736,                 1.9124,                0.80336,                0.79194,                 0.4137,                0.44432,                0.18689,                 1.6834,                 1.7198,                 1.0144,             0.00071361,             0.00071361,             0.00071361
                    247,                 1.4564,                 1.4348,                0.77968,                  0.729,                0.38572,                0.43262,                0.16718,                 1.9825,                 1.8045,                 1.0489,              0.0007116,              0.0007116,              0.0007116
                    248,                 1.5265,                 1.3891,                0.78037,                0.73837,                0.41875,                0.45875,                0.20379,                 1.6697,                 1.5886,                 1.0046,             0.00070958,             0.00070958,             0.00070958
                    249,                  1.611,                  2.175,                0.81934,                0.73317,                0.41236,                0.44866,                0.19897,                 1.7688,                 1.7108,                 1.0694,             0.00070757,             0.00070757,             0.00070757
                    250,                 1.5427,                 1.4039,                0.77986,                0.72442,                0.39851,                0.44701,                0.19523,                 1.8984,                 1.9604,                 1.0899,             0.00070555,             0.00070555,             0.00070555
                    251,                 1.3995,                 1.2697,                0.76222,                0.74033,                0.41822,                0.45684,                0.20767,                   1.59,                 1.7258,                 1.0088,             0.00070353,             0.00070353,             0.00070353
                    252,                  1.608,                 1.5863,                0.80313,                0.81117,                0.40224,                0.48328,                0.22902,                 1.6177,                 1.7055,                 1.0111,              0.0007015,              0.0007015,              0.0007015
                    253,                 1.4856,                 1.2929,                0.77754,                0.78606,                0.40127,                0.47504,                0.21482,                 1.7062,                 1.8251,                 1.0219,             0.00069948,             0.00069948,             0.00069948
                    254,                 1.4298,                 1.3694,                0.77522,                0.77113,                0.42004,                0.45447,                0.19549,                 1.6777,                 1.6928,                  1.025,             0.00069745,             0.00069745,             0.00069745
                    255,                 1.5408,                 1.2709,                0.81425,                0.80121,                 0.4065,                0.46424,                0.21876,                 1.6576,                 1.7439,                 1.0213,             0.00069541,             0.00069541,             0.00069541
                    256,                 1.5028,                 1.3706,                0.78388,                 0.7849,                0.41076,                0.47125,                0.21687,                 1.5872,                  1.582,                0.99594,             0.00069338,             0.00069338,             0.00069338
                    257,                 1.5412,                 1.3086,                0.81843,                0.79498,                0.41769,                0.47221,                0.21715,                 1.5867,                 1.5723,                0.98952,             0.00069134,             0.00069134,             0.00069134
                    258,                 1.5311,                 1.2221,                0.78053,                0.79828,                0.40269,                0.46558,                0.20132,                 1.6886,                 1.5905,                 1.0124,              0.0006893,              0.0006893,              0.0006893
                    259,                 1.4975,                 1.5281,                0.78132,                0.77704,                0.41609,                 0.4711,                 0.2031,                 1.6157,                 1.5565,                 1.0089,             0.00068726,             0.00068726,             0.00068726
                    260,                 1.5185,                 1.3155,                0.79176,                0.76965,                0.41716,                0.48769,                0.22667,                 1.7355,                 1.6787,                 1.0412,             0.00068521,             0.00068521,             0.00068521
                    261,                 1.5477,                  1.417,                 0.7951,                0.77314,                0.41398,                0.47441,                0.22275,                 1.7308,                 1.6553,                  1.042,             0.00068316,             0.00068316,             0.00068316
                    262,                 1.5188,                 1.3483,                0.78296,                0.75533,                0.41775,                0.47303,                0.22553,                 1.6601,                 1.7317,                 1.0196,             0.00068111,             0.00068111,             0.00068111
                    263,                 1.5204,                 1.3325,                0.81654,                0.80203,                0.39957,                0.46907,                0.20425,                  1.683,                 1.7797,                 1.0141,             0.00067906,             0.00067906,             0.00067906
                    264,                 1.5713,                 1.2859,                0.80229,                0.72733,                0.40064,                0.43822,                0.19543,                 1.6278,                 1.7968,                0.99473,             0.00067701,             0.00067701,             0.00067701
                    265,                 1.5627,                 1.4596,                0.79309,                 0.6641,                0.40343,                0.45319,                0.20612,                 1.7806,                 1.7247,                 1.0178,             0.00067495,             0.00067495,             0.00067495
                    266,                 1.4869,                 1.3954,                0.79944,                0.68763,                0.40437,                0.46011,                0.21974,                 1.7284,                 1.6994,                 1.0159,             0.00067289,             0.00067289,             0.00067289
                    267,                 1.5162,                 1.3353,                0.80745,                0.77543,                0.42088,                0.47641,                0.22554,                  1.591,                 1.5594,                 1.0031,             0.00067083,             0.00067083,             0.00067083
                    268,                   1.64,                  1.442,                0.85313,                0.77246,                0.42302,                0.44128,                0.18632,                 1.6782,                  1.679,                 1.0256,             0.00066877,             0.00066877,             0.00066877
                    269,                  1.473,                 1.5548,                 0.7677,                0.78139,                 0.4033,                0.43873,                0.17489,                 1.7685,                 1.8212,                 1.0218,             0.00066671,             0.00066671,             0.00066671
