                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.3809,                 1.1443,                0.81405,                0.77534,                0.42142,                0.48923,                0.22508,                   1.67,                 1.4876,                0.98943,             0.00061675,             0.00061675,             0.00061675
                    148,                 1.3995,                 1.1971,                0.78296,                 0.7764,                0.41289,                0.46558,                0.20447,                 1.6564,                 1.5909,                0.98672,             0.00061256,             0.00061256,             0.00061256
                    149,                 1.4459,                 1.1292,                0.78991,                0.75857,                 0.4049,                0.46782,                0.18782,                 1.6667,                 1.6675,                0.98117,             0.00060838,             0.00060838,             0.00060838
                    150,                 1.4135,                 1.2372,                0.76752,                0.76132,                0.41769,                0.48746,                0.21795,                 1.6293,                 1.5626,                0.97366,             0.00060419,             0.00060419,             0.00060419
                    151,                 1.5528,                 1.3755,                0.86231,                0.83637,                0.41236,                0.49274,                 0.2298,                 1.6015,                 1.6749,                0.98113,                 0.0006,                 0.0006,                 0.0006
                    152,                 1.4751,                 1.1045,                0.81065,                0.79052,                0.42515,                0.47533,                0.21643,                 1.6059,                 1.6376,                0.97571,             0.00059581,             0.00059581,             0.00059581
                    153,                 1.4711,                 1.3233,                0.81219,                0.81177,                0.42088,                0.46966,                0.20672,                 1.6156,                 1.6169,                0.97962,             0.00059162,             0.00059162,             0.00059162
                    154,                 1.4525,                 1.1853,                0.80806,                0.80011,                0.42035,                0.48203,                0.21099,                 1.6278,                 1.5676,                0.98484,             0.00058744,             0.00058744,             0.00058744
                    155,                 1.4763,                 1.3567,                 0.7943,                0.76612,                0.44379,                0.48578,                0.21747,                 1.5933,                 1.5647,                0.97878,             0.00058325,             0.00058325,             0.00058325
                    156,                 1.4594,                 1.5021,                0.76442,                0.79888,                0.42958,                0.48331,                 0.2259,                 1.5882,                 1.4762,                0.98844,             0.00057907,             0.00057907,             0.00057907
                    157,                 1.5146,                 1.2528,                0.79473,                0.79377,                0.42142,                0.47088,                0.21536,                 1.6564,                 1.6072,                0.99916,             0.00057488,             0.00057488,             0.00057488
                    158,                 1.4019,                 1.1901,                0.76955,                 0.7857,                0.44433,                0.47955,                0.21823,                 1.6536,                 1.4812,                0.97429,              0.0005707,              0.0005707,              0.0005707
                    159,                 1.5901,                 1.3485,                0.86138,                0.77289,                0.44006,                0.48748,                0.21695,                 1.6696,                 1.4658,                 0.9737,             0.00056653,             0.00056653,             0.00056653
                    160,                 1.4481,                  1.065,                0.80836,                0.74802,                0.43047,                0.47693,                0.21974,                 1.6087,                 1.5452,                 0.9837,             0.00056236,             0.00056236,             0.00056236
                    161,                 1.3891,                 1.1941,                0.75967,                0.74287,                0.40635,                0.44855,                0.21704,                 1.6744,                 1.6499,                 1.0203,             0.00055819,             0.00055819,             0.00055819
                    162,                 1.4442,                 1.1997,                0.77078,                0.77961,                0.41085,                0.45907,                0.21715,                 1.6571,                 1.5696,                 1.0072,             0.00055403,             0.00055403,             0.00055403
                    163,                 1.4196,                 1.1554,                0.77409,                0.77316,                0.41583,                0.47055,                0.21906,                 1.6393,                 1.5111,                 0.9961,             0.00054987,             0.00054987,             0.00054987
                    164,                 1.5104,                 1.1811,                0.83007,                0.79462,                0.41183,                0.47167,                0.22709,                 1.6144,                 1.5581,                0.98513,             0.00054571,             0.00054571,             0.00054571
                    165,                 1.4724,                 1.1867,                 0.8192,                0.80287,                0.41662,                0.48632,                0.23506,                 1.5812,                 1.5308,                 0.9695,             0.00054157,             0.00054157,             0.00054157
                    166,                 1.3487,                 1.5102,                0.75251,                0.76935,                0.42834,                0.49098,                0.23579,                 1.5776,                 1.5117,                0.97138,             0.00053743,             0.00053743,             0.00053743
                    167,                  1.446,                 1.2226,                 0.7542,                 0.7643,                0.41236,                0.47642,                0.22786,                 1.6099,                 1.5889,                0.97999,             0.00053329,             0.00053329,             0.00053329
                    168,                 1.4371,                 1.2322,                0.81504,                0.73285,                0.42088,                0.46954,                0.22587,                 1.5919,                 1.6422,                0.97813,             0.00052917,             0.00052917,             0.00052917
                    169,                 1.5254,                 1.1566,                0.80622,                0.77618,                0.42515,                0.48302,                0.22677,                  1.582,                 1.5539,                0.97148,             0.00052505,             0.00052505,             0.00052505
                    170,                 1.4652,                 1.1931,                0.79618,                0.78624,                0.41982,                0.48939,                0.23262,                 1.5992,                  1.601,                 0.9724,             0.00052094,             0.00052094,             0.00052094
                    171,                 1.4072,                 1.2199,                0.76641,                0.79412,                0.43207,                0.49107,                 0.2348,                 1.5839,                  1.657,                0.97203,             0.00051684,             0.00051684,             0.00051684
                    172,                 1.4826,                 1.4402,                0.79169,                0.78286,                0.42065,                 0.4798,                0.21312,                 1.6979,                 1.7055,                  1.007,             0.00051274,             0.00051274,             0.00051274
                    173,                 1.3986,                 1.2902,                0.77187,                0.78347,                0.42621,                0.47283,                0.20348,                 1.6787,                 1.6768,                0.98692,             0.00050866,             0.00050866,             0.00050866
                    174,                 1.5176,                 1.1319,                0.81443,                0.77567,                0.42674,                 0.4827,                0.22091,                 1.6048,                 1.5896,                0.96918,             0.00050459,             0.00050459,             0.00050459
                    175,                 1.4131,                  1.572,                0.77825,                0.77038,                0.41502,                 0.4656,                0.21646,                 1.6453,                 1.5786,                0.98009,             0.00050052,             0.00050052,             0.00050052
                    176,                 1.4581,                 1.3933,                0.80738,                0.75147,                0.41129,                0.46598,                0.21831,                 1.6715,                 1.8505,                0.99344,             0.00049647,             0.00049647,             0.00049647
                    177,                 1.5412,                 1.3116,                0.84641,                0.77613,                0.41927,                0.46841,                0.21949,                 1.6241,                 1.6254,                0.98054,             0.00049243,             0.00049243,             0.00049243
                    178,                 1.5273,                 1.6667,                0.82465,                0.73907,                0.42302,                0.47385,                0.21898,                 1.5882,                 1.5687,                0.96814,              0.0004884,              0.0004884,              0.0004884
                    179,                 1.4978,                 1.2919,                0.79797,                0.74406,                0.40734,                0.45973,                0.20504,                 1.6692,                 1.6517,                0.98567,             0.00048439,             0.00048439,             0.00048439
                    180,                 1.5466,                 1.4221,                0.84576,                 0.7641,                 0.4081,                0.46039,                0.20962,                 1.6901,                 1.7012,                0.98957,             0.00048038,             0.00048038,             0.00048038
                    181,                 1.4601,                 1.2622,                0.77987,                0.76288,                0.41651,                  0.467,                  0.216,                  1.611,                 1.5785,                 0.9735,             0.00047639,             0.00047639,             0.00047639
                    182,                 1.3997,                  1.212,                0.76983,                0.77941,                0.42166,                0.47489,                0.21872,                 1.6537,                 1.6408,                0.99462,             0.00047242,             0.00047242,             0.00047242
                    183,                  1.523,                 1.2121,                0.83559,                0.78313,                0.41662,                 0.4774,                0.22284,                 1.6931,                 1.6784,                 1.0069,             0.00046845,             0.00046845,             0.00046845
                    184,                 1.4181,                 1.1477,                0.75514,                0.77116,                0.41129,                0.46519,                0.20665,                 1.6865,                 1.6573,                  1.008,              0.0004645,              0.0004645,              0.0004645
                    185,                 1.4224,                 1.2063,                0.77968,                0.73587,                0.40373,                0.45261,                0.20432,                 1.7491,                 1.7041,                 1.0078,             0.00046057,             0.00046057,             0.00046057
                    186,                 1.3152,                 1.1036,                0.73947,                0.73518,                0.38732,                0.45287,                0.20876,                 1.7427,                 1.7913,                0.99727,             0.00045665,             0.00045665,             0.00045665
                    187,                  1.449,                 1.2314,                0.79188,                0.74161,                0.40543,                0.46182,                0.21159,                 1.7148,                 1.6282,                0.99883,             0.00045275,             0.00045275,             0.00045275
                    188,                 1.4515,                 1.1617,                0.78317,                0.76495,                0.41609,                0.46968,                0.20517,                 1.6955,                 1.6626,                0.99894,             0.00044886,             0.00044886,             0.00044886
                    189,                 1.4048,                 1.0931,                0.78042,                0.75207,                0.42674,                0.47063,                0.20507,                  1.657,                 1.6153,                0.98281,             0.00044499,             0.00044499,             0.00044499
                    190,                 1.3789,                 1.0916,                0.77131,                0.77268,                0.43633,                 0.4798,                0.21925,                 1.5911,                 1.4942,                0.96407,             0.00044114,             0.00044114,             0.00044114
                    191,                 1.5102,                  1.193,                0.83098,                0.77281,                0.42941,                0.48249,                0.22562,                 1.6042,                 1.5042,                 0.9669,             0.00043731,             0.00043731,             0.00043731
                    192,                 1.3839,                 1.2226,                0.77899,                0.77751,                0.42408,                0.48779,                0.22439,                 1.5873,                 1.5695,                0.96863,             0.00043349,             0.00043349,             0.00043349
                    193,                 1.5614,                 1.3338,                0.85226,                 0.7765,                0.43498,                0.49211,                0.22283,                 1.5689,                 1.5561,                0.96641,             0.00042969,             0.00042969,             0.00042969
                    194,                 1.4829,                 1.1749,                0.80758,                0.76218,                0.42248,                0.48726,                 0.2233,                 1.6184,                 1.6359,                0.97657,             0.00042591,             0.00042591,             0.00042591
                    195,                 1.4441,                 1.1917,                0.78296,                0.75464,                0.42088,                0.48513,                0.22559,                 1.6835,                 1.6862,                0.98918,             0.00042215,             0.00042215,             0.00042215
                    196,                  1.427,                 1.1537,                0.80062,                 0.7687,                0.41023,                0.47888,                0.22801,                 1.7138,                 1.6871,                 1.0104,              0.0004184,              0.0004184,              0.0004184
                    197,                 1.4683,                 1.1912,                0.79189,                0.77683,                0.42142,                0.48131,                 0.2278,                 1.6973,                 1.6627,                 1.0075,             0.00041468,             0.00041468,             0.00041468
                    198,                 1.3539,                 1.0621,                0.73821,                0.77873,                0.41609,                0.46518,                0.20759,                 1.7173,                 1.7606,                 1.0098,             0.00041098,             0.00041098,             0.00041098
                    199,                 1.4896,                 1.1997,                0.80267,                 0.7778,                0.42248,                0.46989,                0.20694,                 1.6712,                 1.6423,                0.99685,              0.0004073,              0.0004073,              0.0004073
                    200,                 1.4442,                 1.1476,                0.79139,                0.75626,                0.41609,                0.44906,                0.19436,                 1.7232,                 1.6858,                0.99921,             0.00040364,             0.00040364,             0.00040364
                    201,                 1.5486,                 1.2071,                0.84011,                0.78831,                0.40703,                0.45419,                0.20147,                  1.734,                 1.8038,                 1.0129,                 0.0004,                 0.0004,                 0.0004
                    202,                 1.4842,                 1.2125,                0.80887,                0.76962,                0.43072,                0.47801,                0.22155,                 1.6772,                 1.6453,                0.99477,             0.00039638,             0.00039638,             0.00039638
                    203,                 1.5215,                 1.3297,                0.82684,                 0.8009,                0.41449,                0.47674,                0.22337,                 1.6475,                 1.6899,                 0.9853,             0.00039279,             0.00039279,             0.00039279
                    204,                 1.4365,                 1.1369,                0.78881,                 0.8031,                0.40597,                0.47898,                0.22466,                 1.6842,                 1.6955,                 1.0019,             0.00038922,             0.00038922,             0.00038922
                    205,                 1.3869,                 1.2611,                0.76606,                0.76463,                0.41982,                0.47617,                0.21333,                 1.6876,                 1.6425,                 1.0043,             0.00038567,             0.00038567,             0.00038567
                    206,                 1.4611,                 1.2058,                0.82096,                0.78728,                0.42302,                0.48942,                0.22107,                 1.6677,                 1.5785,                 0.9836,             0.00038214,             0.00038214,             0.00038214
                    207,                 1.4502,                  1.156,                0.80389,                0.77531,                0.41716,                0.48837,                0.22793,                 1.6651,                 1.5485,                0.97518,             0.00037864,             0.00037864,             0.00037864
                    208,                  1.384,                 1.0832,                0.78134,                0.77542,                0.43101,                0.48975,                0.22849,                 1.6335,                 1.4836,                0.97223,             0.00037517,             0.00037517,             0.00037517
                    209,                 1.4897,                 1.1765,                0.81656,                0.78931,                 0.4358,                0.48847,                0.23404,                 1.6115,                 1.5102,                0.97111,             0.00037171,             0.00037171,             0.00037171
                    210,                 1.5205,                  1.145,                0.80524,                0.78342,                0.42941,                0.47557,                0.22245,                 1.6231,                 1.5844,                0.97786,             0.00036829,             0.00036829,             0.00036829
                    211,                 1.4591,                 1.0673,                0.81547,                0.80959,                0.42515,                  0.485,                0.21293,                 1.6597,                  1.592,                0.97872,             0.00036489,             0.00036489,             0.00036489
                    212,                 1.3069,                 1.0263,                0.70197,                0.79595,                0.42604,                0.49076,                0.20906,                 1.6872,                 1.6143,                0.98263,             0.00036151,             0.00036151,             0.00036151
                    213,                 1.5472,                 1.2284,                0.83458,                0.76875,                0.42248,                0.48558,                 0.2193,                 1.6708,                 1.5997,                0.98654,             0.00035816,             0.00035816,             0.00035816
                    214,                  1.493,                 1.1321,                 0.8194,                0.74178,                0.41822,                0.46934,                0.21611,                 1.6724,                 1.6957,                 0.9957,             0.00035484,             0.00035484,             0.00035484
                    215,                 1.4732,                 1.1486,                0.78765,                0.75458,                0.40863,                0.46973,                0.21531,                 1.7044,                 1.6868,                0.99661,             0.00035154,             0.00035154,             0.00035154
                    216,                 1.4864,                 1.2355,                0.82558,                0.77448,                 0.4097,                0.48242,                0.22191,                 1.6592,                 1.5808,                0.98197,             0.00034827,             0.00034827,             0.00034827
                    217,                 1.4123,                 1.2002,                0.77458,                 0.7665,                0.41289,                0.47808,                0.21435,                 1.6411,                 1.5623,                0.97605,             0.00034503,             0.00034503,             0.00034503
                    218,                 1.4454,                 1.3021,                0.79424,                0.74398,                0.42302,                0.47306,                0.20764,                 1.6514,                 1.6326,                0.98117,             0.00034182,             0.00034182,             0.00034182
                    219,                  1.462,                 1.2247,                0.85223,                0.77358,                0.42355,                0.47862,                0.21305,                 1.6207,                 1.5863,                0.97229,             0.00033863,             0.00033863,             0.00033863
                    220,                 1.5074,                 1.2376,                0.85133,                0.79959,                0.42302,                0.48817,                0.22433,                 1.5955,                 1.4976,                0.96917,             0.00033548,             0.00033548,             0.00033548
                    221,                 1.3975,                 1.0715,                0.77651,                0.80372,                0.42728,                0.49698,                0.22777,                 1.6072,                 1.4944,                0.96862,             0.00033235,             0.00033235,             0.00033235
                    222,                 1.3301,                 1.0259,                 0.7548,                0.80196,                0.42248,                0.49736,                0.22408,                  1.581,                 1.4687,                0.96504,             0.00032925,             0.00032925,             0.00032925
                    223,                  1.359,                 1.0101,                0.78751,                0.78672,                0.41982,                0.49575,                0.21458,                 1.6174,                 1.4886,                0.96986,             0.00032618,             0.00032618,             0.00032618
                    224,                 1.4909,                 1.1763,                0.81957,                0.79036,                0.41556,                0.48632,                0.20979,                 1.6556,                 1.5671,                0.98134,             0.00032314,             0.00032314,             0.00032314
                    225,                 1.3593,                 1.0273,                0.74411,                0.77157,                0.41929,                0.48584,                0.22171,                 1.6547,                 1.5346,                0.98474,             0.00032013,             0.00032013,             0.00032013
                    226,                 1.4744,                 1.1911,                0.83029,                0.76646,                0.42838,                 0.4843,                0.21641,                  1.655,                 1.5686,                0.98565,             0.00031716,             0.00031716,             0.00031716
                    227,                 1.3626,                  1.079,                0.76116,                0.77105,                0.42702,                0.47903,                0.21275,                 1.6854,                 1.5813,                 0.9896,             0.00031421,             0.00031421,             0.00031421
                    228,                 1.4222,                 1.0409,                0.77263,                0.78415,                0.42302,                0.48069,                0.21802,                 1.6736,                 1.6249,                0.99335,              0.0003113,              0.0003113,              0.0003113
                    229,                  1.478,                 1.0724,                0.81345,                0.80047,                0.41449,                0.48364,                0.22327,                  1.642,                 1.5935,                0.98676,             0.00030841,             0.00030841,             0.00030841
                    230,                 1.4833,                 1.1605,                0.82925,                0.78086,                0.41929,                0.48876,                0.22572,                 1.6562,                 1.5535,                0.98461,             0.00030556,             0.00030556,             0.00030556
                    231,                 1.3069,                 1.0105,                 0.7699,                0.78502,                0.42248,                 0.4886,                0.22044,                 1.6713,                 1.5483,                0.98318,             0.00030274,             0.00030274,             0.00030274
                    232,                 1.5256,                 1.1389,                0.82374,                0.78496,                0.42195,                0.48611,                0.22022,                 1.6651,                  1.596,                0.98137,             0.00029996,             0.00029996,             0.00029996
                    233,                 1.3985,                 1.0706,                0.78561,                0.79392,                0.41396,                0.47477,                0.21553,                 1.6897,                 1.6778,                0.99088,              0.0002972,              0.0002972,              0.0002972
                    234,                 1.4521,                 1.1469,                 0.7788,                0.76135,                0.41302,                0.46789,                0.21396,                 1.6868,                  1.665,                0.98692,             0.00029448,             0.00029448,             0.00029448
                    235,                 1.4622,                 1.1822,                0.79776,                0.82627,                0.41129,                0.47951,                0.22025,                 1.6243,                 1.6341,                0.97703,             0.00029179,             0.00029179,             0.00029179
                    236,                  1.443,                 1.0619,                0.81965,                0.81612,                0.41662,                 0.4843,                0.22651,                 1.6333,                 1.5387,                0.97317,             0.00028914,             0.00028914,             0.00028914
                    237,                 1.4839,                 1.0899,                0.84261,                0.82249,                0.42195,                0.49955,                0.23352,                 1.6138,                 1.5015,                0.96661,             0.00028652,             0.00028652,             0.00028652
                    238,                 1.4584,                 1.1372,                0.81469,                0.80097,                0.43207,                0.50136,                0.23332,                 1.5904,                 1.4569,                0.96711,             0.00028394,             0.00028394,             0.00028394
                    239,                 1.3739,                 1.1042,                0.74546,                0.80383,                0.42351,                0.49411,                 0.2319,                 1.6228,                 1.4722,                0.97357,             0.00028139,             0.00028139,             0.00028139
                    240,                 1.4834,                 1.1272,                 0.8228,                   0.77,                0.42805,                0.48216,                0.22626,                 1.6567,                 1.5462,                0.97839,             0.00027887,             0.00027887,             0.00027887
                    241,                 1.3478,                  1.075,                0.74696,                0.78461,                0.42248,                0.47912,                0.22954,                 1.6204,                 1.5657,                0.97692,             0.00027639,             0.00027639,             0.00027639
                    242,                  1.353,                 1.0548,                0.76738,                0.79845,                0.43056,                 0.4907,                0.23416,                 1.5826,                 1.5426,                0.96768,             0.00027395,             0.00027395,             0.00027395
                    243,                 1.5178,                 1.0384,                0.84911,                0.81796,                0.42142,                0.49671,                0.23278,                 1.6023,                  1.531,                0.97375,             0.00027154,             0.00027154,             0.00027154
                    244,                 1.4851,                   1.29,                0.79059,                0.81224,                0.41662,                0.48647,                0.21905,                 1.6625,                  1.577,                0.98054,             0.00026917,             0.00026917,             0.00026917
                    245,                 1.2922,                 1.0529,                0.74302,                0.79336,                0.42674,                0.48953,                0.22281,                 1.6383,                 1.5596,                0.98259,             0.00026683,             0.00026683,             0.00026683
                    246,                 1.4078,                 1.2026,                0.78787,                0.81257,                0.43101,                0.49516,                0.22747,                 1.6097,                  1.555,                0.97362,             0.00026453,             0.00026453,             0.00026453
                    247,                 1.3696,                 1.1772,                0.76767,                 0.8115,                0.42568,                0.49224,                0.23301,                 1.5844,                 1.6017,                0.96775,             0.00026227,             0.00026227,             0.00026227
                    248,                 1.3774,                 1.0473,                0.75753,                0.80359,                0.41415,                0.49056,                0.23373,                 1.6074,                  1.562,                0.97593,             0.00026004,             0.00026004,             0.00026004
                    249,                 1.4902,                 1.1761,                0.80558,                0.78957,                 0.4078,                0.48496,                0.22773,                 1.6287,                 1.5702,                0.97528,             0.00025785,             0.00025785,             0.00025785
                    250,                 1.4357,                 1.0125,                0.77941,                0.74675,                0.41183,                0.48393,                0.21931,                 1.6294,                 1.5696,                 0.9694,              0.0002557,              0.0002557,              0.0002557
                    251,                 1.2889,                 1.2784,                0.74936,                0.78684,                0.41396,                0.48852,                0.22689,                 1.6355,                 1.5828,                0.97284,             0.00025359,             0.00025359,             0.00025359
                    252,                 1.4104,                  1.151,                0.79214,                0.77884,                0.42142,                0.48694,                0.23117,                 1.6421,                  1.608,                0.97495,             0.00025151,             0.00025151,             0.00025151
                    253,                 1.3356,                0.92931,                0.75197,                0.78561,                0.42088,                0.48373,                 0.2329,                 1.6383,                 1.5808,                0.97488,             0.00024948,             0.00024948,             0.00024948
                    254,                 1.3785,                  1.107,                0.77444,                0.78988,                0.42035,                0.47724,                0.22887,                 1.6531,                 1.6161,                0.97771,             0.00024748,             0.00024748,             0.00024748
                    255,                 1.4297,                 1.0651,                0.79747,                0.78557,                0.42035,                 0.4795,                 0.2263,                 1.6613,                 1.6377,                0.98162,             0.00024552,             0.00024552,             0.00024552
                    256,                 1.4673,                 1.3241,                0.77487,                0.77306,                 0.4081,                0.47077,                0.21971,                   1.73,                 1.7749,                0.98983,              0.0002436,              0.0002436,              0.0002436
                    257,                 1.4634,                 1.1595,                0.80782,                0.77186,                0.42088,                0.47551,                 0.2189,                 1.6849,                 1.6533,                0.98555,             0.00024172,             0.00024172,             0.00024172
                    258,                 1.4781,                 1.0382,                0.78377,                0.78431,                0.42515,                0.48379,                0.22703,                 1.6286,                 1.6188,                0.97041,             0.00023987,             0.00023987,             0.00023987
                    259,                 1.4343,                 1.1272,                0.79359,                 0.7814,                0.42408,                0.48224,                0.22142,                 1.6277,                 1.6292,                0.97618,             0.00023807,             0.00023807,             0.00023807
                    260,                 1.4161,                 1.0067,                0.78087,                0.77348,                0.42355,                0.48234,                0.22396,                 1.6511,                 1.5991,                0.97985,             0.00023631,             0.00023631,             0.00023631
                    261,                 1.4487,                 1.2317,                0.80013,                0.73046,                0.44006,                0.49318,                0.23549,                 1.6257,                 1.5249,                0.97253,             0.00023458,             0.00023458,             0.00023458
                    262,                 1.3862,                 1.0988,                0.77018,                0.77913,                0.42473,                0.49633,                0.24271,                 1.5968,                 1.4754,                0.96769,              0.0002329,              0.0002329,              0.0002329
                    263,                 1.4275,                 1.0772,                0.81018,                0.79882,                0.42035,                0.49287,                0.23741,                 1.6197,                 1.4726,                0.96879,             0.00023125,             0.00023125,             0.00023125
                    264,                 1.4544,                 1.0419,                0.79383,                0.81271,                0.41845,                0.49584,                0.23547,                 1.6105,                 1.4831,                0.97085,             0.00022965,             0.00022965,             0.00022965
                    265,                 1.3832,                 1.0497,                0.77604,                0.79823,                0.42621,                0.49684,                0.23418,                  1.601,                 1.4849,                0.96956,             0.00022809,             0.00022809,             0.00022809
                    266,                 1.3648,                0.96578,                0.77821,                0.80575,                0.41875,                 0.4935,                0.23526,                 1.6057,                 1.5071,                0.97211,             0.00022657,             0.00022657,             0.00022657
                    267,                 1.3832,                 1.1033,                0.79228,                0.82314,                0.41183,                0.49253,                0.23571,                 1.6276,                 1.5446,                0.97411,             0.00022509,             0.00022509,             0.00022509
                    268,                 1.5362,                 1.1723,                 0.8487,                0.78155,                0.42728,                0.48239,                 0.2304,                 1.6326,                 1.5909,                0.97708,             0.00022365,             0.00022365,             0.00022365
                    269,                 1.3392,                0.98391,                0.75202,                0.80143,                 0.4236,                0.48119,                0.22796,                 1.6032,                 1.5741,                0.97111,             0.00022225,             0.00022225,             0.00022225
                    270,                 1.4893,                 1.2704,                 0.8109,                0.79989,                0.41929,                0.47531,                0.22217,                 1.6231,                 1.6398,                0.97979,             0.00022089,             0.00022089,             0.00022089
                    271,                 1.4085,                 1.0591,                0.79027,                0.79348,                0.41716,                0.48102,                0.22243,                 1.6191,                 1.5743,                0.97535,             0.00021958,             0.00021958,             0.00021958
                    272,                 1.4472,                 1.1152,                0.79721,                0.79637,                0.41672,                 0.4898,                0.22336,                 1.6268,                 1.5563,                0.97544,              0.0002183,              0.0002183,              0.0002183
                    273,                 1.4401,                 1.6273,                0.78404,                0.81161,                0.42001,                0.49802,                0.23266,                 1.5983,                  1.475,                0.96898,             0.00021707,             0.00021707,             0.00021707
                    274,                 1.3895,                 1.0357,                0.78546,                0.77743,                 0.4374,                 0.5025,                0.23764,                 1.6025,                  1.485,                0.96538,             0.00021588,             0.00021588,             0.00021588
                    275,                 1.4363,                 1.0472,                0.78932,                0.80246,                0.43953,                0.50871,                0.24295,                 1.6019,                 1.4582,                0.96357,             0.00021473,             0.00021473,             0.00021473
                    276,                 1.3333,                 1.0793,                0.75285,                0.77471,                0.44486,                0.50524,                0.23968,                 1.6069,                 1.4509,                0.96792,             0.00021363,             0.00021363,             0.00021363
                    277,                 1.4334,                 1.1055,                0.81271,                0.78416,                0.43551,                0.49782,                0.23561,                 1.6095,                  1.496,                0.97462,             0.00021257,             0.00021257,             0.00021257
                    278,                 1.4086,                 1.0385,                 0.7898,                0.76236,                0.42994,                0.48836,                0.22866,                 1.6391,                  1.583,                0.98428,             0.00021155,             0.00021155,             0.00021155
                    279,                 1.3281,                 1.0404,                0.77062,                0.75442,                0.42302,                0.48029,                0.22745,                 1.6836,                 1.6888,                0.98941,             0.00021057,             0.00021057,             0.00021057
                    280,                 1.4146,                 1.0496,                0.78904,                0.76727,                0.41609,                0.47965,                0.23052,                  1.682,                 1.7501,                0.98695,             0.00020963,             0.00020963,             0.00020963
                    281,                  1.411,                  1.162,                0.74188,                0.76463,                0.42232,                0.48749,                  0.234,                 1.6463,                 1.6769,                0.98052,             0.00020874,             0.00020874,             0.00020874
                    282,                 1.3985,                 1.0409,                0.78128,                0.79529,                0.41662,                0.49191,                 0.2325,                 1.5969,                  1.613,                0.97312,             0.00020789,             0.00020789,             0.00020789
                    283,                 1.3901,                 1.0566,                0.78786,                0.78092,                0.42195,                0.49423,                0.22065,                 1.6115,                 1.5781,                0.97447,             0.00020709,             0.00020709,             0.00020709
                    284,                 1.4071,                 1.0429,                0.78713,                0.77192,                0.42408,                0.49723,                0.21664,                 1.6289,                 1.5502,                0.97542,             0.00020632,             0.00020632,             0.00020632
                    285,                 1.3597,                 1.0506,                0.77328,                0.77452,                0.42674,                0.49928,                0.22399,                  1.626,                 1.4925,                0.97708,              0.0002056,              0.0002056,              0.0002056
                    286,                 1.3598,                 1.3553,                0.78092,                0.78268,                0.43527,                0.50156,                0.22587,                 1.6149,                 1.4896,                0.96918,             0.00020492,             0.00020492,             0.00020492
                    287,                 1.3589,                0.99756,                0.78134,                0.79122,                0.42781,                0.49712,                0.22971,                 1.6187,                 1.5258,                0.96742,             0.00020429,             0.00020429,             0.00020429
                    288,                 1.3973,                 1.0229,                0.79798,                0.78732,                0.42994,                0.49546,                0.22861,                 1.6068,                 1.5717,                0.96617,              0.0002037,              0.0002037,              0.0002037
                    289,                 1.3772,                 1.0745,                0.79708,                0.78396,                0.43113,                0.49536,                0.22871,                 1.6126,                 1.5938,                0.96365,             0.00020315,             0.00020315,             0.00020315
                    290,                 1.3648,                0.98559,                0.75997,                0.76238,                0.44166,                0.50261,                0.23304,                 1.6066,                 1.5429,                0.96475,             0.00020265,             0.00020265,             0.00020265
                    291,                 1.3477,                 0.9893,                0.76097,                 0.7851,                0.43207,                0.50164,                 0.2364,                 1.6228,                 1.4881,                0.97431,             0.00020219,             0.00020219,             0.00020219
                    292,                  1.382,                 0.9956,                0.79452,                0.76781,                0.42635,                0.49281,                0.23246,                 1.6489,                 1.4958,                0.98456,             0.00020178,             0.00020178,             0.00020178
                    293,                 1.3316,                0.97103,                 0.7514,                0.75822,                0.43633,                0.49221,                0.23373,                 1.6404,                 1.4937,                0.98237,              0.0002014,              0.0002014,              0.0002014
                    294,                 1.3884,                 1.0432,                0.79815,                0.76462,                 0.4342,                0.49024,                 0.2327,                 1.6081,                 1.5354,                0.96971,             0.00020107,             0.00020107,             0.00020107
                    295,                 1.4122,                 1.0404,                0.78334,                0.77988,                0.42035,                0.48464,                0.22875,                 1.6224,                 1.6889,                0.97879,             0.00020079,             0.00020079,             0.00020079
                    296,                 1.3978,                 1.0877,                0.77772,                0.77002,                0.41556,                0.47917,                0.22483,                 1.6614,                 1.8159,                0.99045,             0.00020055,             0.00020055,             0.00020055
                    297,                 1.3081,                 1.0957,                0.72118,                 0.7781,                0.42302,                0.48819,                0.23009,                 1.5974,                  1.701,                0.97326,             0.00020035,             0.00020035,             0.00020035
                    298,                 1.4472,                   1.21,                0.79525,                 0.7677,                0.42888,                 0.4898,                0.23963,                 1.5911,                 1.6797,                0.97079,              0.0002002,              0.0002002,              0.0002002
                    299,                 1.4501,                 1.1639,                0.79983,                0.77447,                0.41502,                0.48058,                0.23949,                 1.6415,                 1.7174,                0.98547,             0.00020009,             0.00020009,             0.00020009
